time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
127973,0,0,0,93,407
128031,0,0,0,119,381
128113,0,0,0,99,401
128122,0,0,0,117,383
128122,0,0,0,71,429
128177,0,0,0,101,399
128273,0,0,0,121,379
128283,0,0,0,103,397
128283,0,0,0,93,407
128283,0,0,0,82,418
128354,0,0,0,93,407
128364,0,0,0,194,306
128412,0,0,0,178,322
128447,0,0,0,188,312
128473,0,0,0,206,294
128557,0,0,0,190,310
128557,0,0,0,184,316
128616,0,0,0,190,310
128650,0,0,0,187,313
128650,0,0,0,141,359
128674,0,0,0,157,343
128681,0,0,0,160,340
128683,0,0,0,176,324
128764,0,0,0,161,339
128764,0,0,0,148,352
128764,0,0,0,147,353
128775,0,0,0,148,352
128860,0,0,0,194,306
128896,0,0,0,181,319
128896,0,0,0,169,331
128896,0,0,0,166,334
128896,0,0,0,164,336
128919,0,0,0,167,333
128922,0,0,0,169,331
128926,0,0,0,215,285
128935,0,0,0,230,270
128943,0,0,0,243,257
128959,0,0,0,255,245
128981,0,0,0,250,250
129036,0,0,0,255,245
129069,0,0,0,248,252
129069,0,0,0,239,261
129135,0,0,0,252,248
129135,0,0,0,155,345
129143,0,0,0,162,338
129143,0,0,0,25,475
129176,0,0,0,34,466
129249,0,0,0,23,477
129249,0,0,0,22,478
129266,0,0,0,23,477
129352,0,0,0,22,478
129369,0,0,0,23,477
129405,0,0,0,34,466
129428,0,0,0,24,476
129536,0,0,0,34,466
129703,0,0,0,20,480
129824,0,0,0,15,485
129889,0,0,0,29,471
129889,0,0,0,16,484
129905,0,0,0,21,479
129992,0,0,0,34,466
130047,0,0,0,19,481
130159,0,0,0,10,490
130238,0,0,0,19,481
130262,0,0,0,34,466
130262,0,0,0,20,480
130509,0,0,0,34,466
130509,0,0,0,20,480
130513,0,0,0,18,482
130530,0,0,0,20,480
130555,0,0,0,117,383
130555,0,0,0,62,438
130555,0,0,0,24,476
130629,0,0,0,16,484
130662,0,0,0,248,252
130662,0,0,0,81,419
130662,0,0,0,38,462
130662,0,0,0,23,477
130671,0,0,0,31,469
130733,0,0,0,45,455
130768,0,0,0,34,466
130846,0,0,0,72,428
130846,0,0,0,16,484
130869,0,0,0,27,473
130936,0,0,0,42,458
130944,0,0,0,25,475
131043,0,0,0,162,338
131043,0,0,0,121,379
131119,0,0,0,164,336
131157,0,0,0,155,345
131163,0,0,0,172,328
131176,0,0,0,227,273
131210,0,0,0,212,288
131210,0,0,0,199,301
131275,0,0,0,208,292
131326,0,0,0,203,297
131405,0,0,0,208,292
131419,0,0,0,142,358
131422,0,0,0,155,345
131476,0,0,0,196,304
131503,0,0,0,211,289
131643,0,0,0,209,291
131643,0,0,0,153,347
131679,0,0,0,155,345
131682,0,0,0,142,358
131682,0,0,0,92,408
131735,0,0,0,73,427
131818,0,0,0,86,414
131851,0,0,0,67,433
131907,0,0,0,123,377
131919,0,0,0,114,386
131919,0,0,0,110,390
131919,0,0,0,69,431
131966,0,0,0,73,427
131980,0,0,0,66,434
131980,0,0,0,46,454
132060,0,0,0,112,388
132060,0,0,0,78,422
132063,0,0,0,128,372
132079,0,0,0,137,363
132080,0,0,0,144,356
132096,0,0,0,163,337
132096,0,0,0,182,318
132214,0,0,0,223,277
132250,0,0,0,214,286
132250,0,0,0,201,299
132250,0,0,0,194,306
132316,0,0,0,203,297
132324,0,0,0,216,284
132380,0,0,0,236,264
132381,0,0,0,243,257
132381,0,0,0,299,201
132468,0,0,0,270,230
132468,0,0,0,261,239
132517,0,0,0,270,230
132610,0,0,0,304,196
132612,0,0,0,292,208
132684,0,0,0,274,226
132684,0,0,0,266,234
132722,0,0,0,262,238
132722,0,0,0,258,242
132722,0,0,0,235,265
132738,0,0,0,243,257
132751,0,0,0,247,253
132780,0,0,0,259,241
132796,0,0,0,263,237
132878,0,0,0,260,240
132878,0,0,0,242,258
132913,0,0,0,260,240
132914,0,0,0,263,237
132944,0,0,0,430,70
132993,0,0,0,371,129
133018,0,0,0,400,100
133043,0,0,0,423,77
133044,0,0,0,441,59
133084,0,0,0,422,78
133166,0,0,0,420,80
133187,0,0,0,422,78
133204,0,0,0,393,107
133260,0,0,0,385,115
133260,0,0,0,373,127
133335,0,0,0,381,119
133347,0,0,0,376,124
133347,0,0,0,361,139
133347,0,0,0,347,153
133369,0,0,0,359,141
133446,0,0,0,364,136
133450,0,0,0,383,117
133522,0,0,0,381,119
133547,0,0,0,395,105
133549,0,0,0,397,103
133618,0,0,0,412,88
133687,0,0,0,361,139
133687,0,0,0,358,142
133725,0,0,0,361,139
133747,0,0,0,420,80
133764,0,0,0,449,51
134056,0,0,0,393,107
134238,0,0,0,377,123
134325,0,0,0,428,72
134364,0,0,0,444,56
134491,0,0,0,431,69
134503,0,0,0,487,13
134547,0,0,0,476,24
134631,0,0,0,489,11
134631,0,0,0,2,498
134649,0,0,0,13,487
135311,0,0,0,8,492
135395,0,0,0,13,487
135790,0,0,0,10,490
135821,0,0,0,13,487
135947,0,0,0,12,488
135952,0,0,0,13,487
136468,0,0,0,4,496
136610,0,0,0,13,487
136610,0,0,0,6,494
136738,0,0,0,13,487
137033,0,0,0,3,497
137128,0,0,0,13,487
137128,0,0,0,10,490
137171,0,0,0,13,487
137206,0,0,0,6,494
137266,0,0,0,13,487
137537,0,0,0,5,495
137671,0,0,0,13,487
137882,0,0,0,10,490
137882,0,0,0,9,491
137902,0,0,0,10,490
137904,0,0,0,13,487
138637,0,0,0,9,491
138637,0,0,0,3,497
138684,0,0,0,7,493
138689,0,0,0,13,487
138862,0,0,0,2,498
138965,0,0,0,13,487
139128,0,0,0,3,497
139319,0,0,0,13,487
139431,0,0,0,8,492
139509,0,0,0,13,487
139760,0,0,0,5,495
139912,0,0,0,13,487
139941,0,0,0,2,498
140000,0,0,0,13,487
140000,0,0,0,3,497
140124,0,0,0,13,487
140124,0,0,0,8,492
140158,0,0,0,13,487
140158,0,0,0,4,496
140231,0,0,0,13,487
140231,0,0,0,6,494
140369,0,0,0,13,487
140449,0,0,0,7,493
140523,0,0,0,13,487
140537,0,0,0,4,496
140641,0,0,0,13,487
140728,0,0,0,8,492
140728,0,0,0,6,494
140745,0,0,0,8,492
140815,0,0,0,13,487
140815,0,0,0,5,495
140817,0,0,0,3,497
140836,0,0,0,5,495
140836,0,0,0,2,498
140860,0,0,0,5,495
140890,0,0,0,13,487
140890,0,0,0,4,496
141004,0,0,0,13,487
141439,0,0,0,12,488
141454,0,0,0,13,487
141787,0,0,0,7,493
141842,0,0,0,13,487
141935,0,0,0,3,497
142133,0,0,0,13,487
142133,0,0,0,10,490
142133,0,0,0,5,495
142176,0,0,0,8,492
142207,0,0,0,13,487
142207,0,0,0,2,498
142332,0,0,0,13,487
142332,0,0,0,6,494
142429,0,0,0,13,487
142429,0,0,0,7,493
142546,0,0,0,13,487
142584,0,0,0,500,0
142584,0,0,0,301,199
142584,0,0,0,243,257
142584,0,0,0,219,281
142584,0,0,0,204,296
142584,0,0,0,153,347
142584,0,0,0,97,403
142584,0,0,0,83,417
142584,0,0,0,71,429
142584,0,0,0,39,461
142584,0,0,0,11,489
142644,0,0,0,0,500
142701,0,0,0,14,486
142701,0,0,0,1,499
142733,0,0,0,13,487
142733,0,0,0,1,499
142760,0,0,0,16,484
142760,0,0,0,1,499
142780,0,0,0,14,486
142780,0,0,0,1,499
142830,0,0,0,13,487
142830,0,0,0,10,490
142849,0,0,0,13,487
142854,0,0,0,24,476
142882,0,0,0,39,461
142882,0,0,0,24,476
142980,0,0,0,37,463
142980,0,0,0,18,482
142983,0,0,0,42,458
142983,0,0,0,22,478
143080,0,0,0,54,446
143080,0,0,0,36,464
143080,0,0,0,20,480
143107,0,0,0,78,422
143107,0,0,0,62,438
143107,0,0,0,44,456
143107,0,0,0,26,474
143110,0,0,0,54,446
143110,0,0,0,32,468
143110,0,0,0,19,481
143115,0,0,0,34,466
143115,0,0,0,16,484
143129,0,0,0,35,465
143129,0,0,0,13,487
143164,0,0,0,29,471
143164,0,0,0,11,489
143171,0,0,0,29,471
143171,0,0,0,11,489
143212,0,0,0,27,473
143212,0,0,0,15,485
143256,0,0,0,33,467
143256,0,0,0,15,485
143296,0,0,0,33,467
143296,0,0,0,21,479
143314,0,0,0,41,459
143314,0,0,0,21,479
143314,0,0,0,14,486
143355,0,0,0,27,473
143355,0,0,0,10,490
143357,0,0,0,28,472
143357,0,0,0,16,484
143364,0,0,0,34,466
143364,0,0,0,17,483
143408,0,0,0,35,465
143408,0,0,0,13,487
143415,0,0,0,64,436
143415,0,0,0,14,486
143415,0,0,0,7,493
143417,0,0,0,14,486
143425,0,0,0,26,474
143425,0,0,0,14,486
143448,0,0,0,36,464
143448,0,0,0,17,483
143458,0,0,0,35,465
143458,0,0,0,16,484
143461,0,0,0,38,462
143461,0,0,0,18,482
143469,0,0,0,11,489
143484,0,0,0,67,433
143484,0,0,0,25,475
143484,0,0,0,12,488
143506,0,0,0,24,476
143506,0,0,0,4,496
143509,0,0,0,11,489
143517,0,0,0,28,472
143517,0,0,0,13,487
143523,0,0,0,30,470
143523,0,0,0,13,487
143555,0,0,0,25,475
143555,0,0,0,10,490
143562,0,0,0,17,483
143562,0,0,0,8,492
143582,0,0,0,4,496
143600,0,0,0,24,476
143600,0,0,0,4,496
143625,0,0,0,16,484
143630,0,0,0,25,475
143638,0,0,0,44,456
143638,0,0,0,29,471
143658,0,0,0,42,458
143658,0,0,0,28,472
143659,0,0,0,32,468
143685,0,0,0,51,449
143685,0,0,0,29,471
143699,0,0,0,49,451
143699,0,0,0,31,469
143708,0,0,0,46,454
143708,0,0,0,27,473
143744,0,0,0,41,459
143751,0,0,0,61,439
143751,0,0,0,41,459
143753,0,0,0,36,464
143753,0,0,0,29,471
143774,0,0,0,44,456
143774,0,0,0,26,474
143780,0,0,0,31,469
143791,0,0,0,48,452
143791,0,0,0,31,469
143812,0,0,0,53,447
143812,0,0,0,34,466
143814,0,0,0,56,444
143814,0,0,0,27,473
143824,0,0,0,47,453
143824,0,0,0,27,473
143828,0,0,0,45,455
143828,0,0,0,26,474
143832,0,0,0,21,479
143860,0,0,0,28,472
143874,0,0,0,47,453
143874,0,0,0,28,472
143918,0,0,0,43,457
143918,0,0,0,23,477
143920,0,0,0,43,457
143920,0,0,0,28,472
143923,0,0,0,33,467
143986,0,0,0,52,448
143986,0,0,0,22,478
144003,0,0,0,37,463
144003,0,0,0,22,478
144005,0,0,0,39,461
144005,0,0,0,23,477
144007,0,0,0,43,457
144007,0,0,0,24,476
144114,0,0,0,44,456
144114,0,0,0,26,474
144120,0,0,0,45,455
144120,0,0,0,22,478
144124,0,0,0,40,460
144124,0,0,0,17,483
144143,0,0,0,47,453
144143,0,0,0,17,483
144184,0,0,0,36,464
144184,0,0,0,22,478
144184,0,0,0,13,487
144203,0,0,0,28,472
144203,0,0,0,15,485
144208,0,0,0,34,466
144208,0,0,0,24,476
144257,0,0,0,38,462
144264,0,0,0,67,433
144264,0,0,0,31,469
144297,0,0,0,230,270
144297,0,0,0,179,321
144297,0,0,0,124,376
144297,0,0,0,83,417
144297,0,0,0,48,452
144300,0,0,0,58,442
144303,0,0,0,74,426
144312,0,0,0,104,396
144312,0,0,0,65,435
144313,0,0,0,107,393
144313,0,0,0,67,433
144320,0,0,0,76,424
144368,0,0,0,89,411
144368,0,0,0,36,464
144378,0,0,0,33,467
144399,0,0,0,83,417
144399,0,0,0,28,472
144407,0,0,0,31,469
144453,0,0,0,49,451
144468,0,0,0,72,428
144468,0,0,0,39,461
144543,0,0,0,62,438
144569,0,0,0,60,440
144584,0,0,0,62,438
144638,0,0,0,61,439
144649,0,0,0,62,438
144776,0,0,0,98,402
144776,0,0,0,50,450
144786,0,0,0,101,399
144786,0,0,0,52,448
144810,0,0,0,51,449
144826,0,0,0,52,448
144843,0,0,0,85,415
144843,0,0,0,37,463
144896,0,0,0,28,472
144916,0,0,0,63,437
144916,0,0,0,22,478
144951,0,0,0,63,437
144951,0,0,0,30,470
144951,0,0,0,70,430
144951,0,0,0,34,466
144954,0,0,0,89,411
144954,0,0,0,36,464
144962,0,0,0,45,455
144992,0,0,0,84,416
144992,0,0,0,47,453
145014,0,0,0,34,466
145067,0,0,0,26,474
145067,0,0,0,18,482
145090,0,0,0,31,469
145177,0,0,0,39,461
145196,0,0,0,47,453
145205,0,0,0,84,416
145205,0,0,0,52,448
145220,0,0,0,44,456
145220,0,0,0,43,457
145226,0,0,0,44,456
145276,0,0,0,97,403
145276,0,0,0,46,454
145282,0,0,0,94,406
145282,0,0,0,35,465
145290,0,0,0,90,410
145290,0,0,0,42,458
145291,0,0,0,28,472
145303,0,0,0,61,439
145307,0,0,0,69,431
145371,0,0,0,110,390
145371,0,0,0,61,439
145371,0,0,0,19,481
145375,0,0,0,33,467
145488,0,0,0,30,470
145506,0,0,0,33,467
145529,0,0,0,30,470
145537,0,0,0,66,434
145537,0,0,0,49,451
145549,0,0,0,52,448
145588,0,0,0,101,399
145588,0,0,0,43,457
145683,0,0,0,96,404
145683,0,0,0,37,463
145706,0,0,0,85,415
145706,0,0,0,28,472
145710,0,0,0,77,423
145710,0,0,0,31,469
145791,0,0,0,63,437
145822,0,0,0,80,420
146039,0,0,0,139,361
146039,0,0,0,94,406
146063,0,0,0,145,355
146089,0,0,0,142,358
146114,0,0,0,190,310
146141,0,0,0,193,307
146145,0,0,0,173,327
146169,0,0,0,215,285
146193,0,0,0,201,299
146193,0,0,0,199,301
146198,0,0,0,245,255
146223,0,0,0,247,253
146305,0,0,0,267,233
146309,0,0,0,325,175
146317,0,0,0,315,185
146367,0,0,0,301,199
146367,0,0,0,296,204
146367,0,0,0,295,205
146379,0,0,0,296,204
146389,0,0,0,310,190
146404,0,0,0,315,185
146461,0,0,0,298,202
146511,0,0,0,308,192
146562,0,0,0,322,178
146562,0,0,0,84,416
146607,0,0,0,75,425
146655,0,0,0,120,380
146680,0,0,0,129,371
146714,0,0,0,121,379
146754,0,0,0,178,322
146779,0,0,0,195,305
146806,0,0,0,254,246
146858,0,0,0,262,238
146858,0,0,0,27,473
147040,0,0,0,20,480
147040,0,0,0,4,496
147174,0,0,0,11,489
147341,0,0,0,27,473
147341,0,0,0,16,484
147541,0,0,0,27,473
147541,0,0,0,2,498
147704,0,0,0,27,473
147704,0,0,0,24,476
147732,0,0,0,27,473
147846,0,0,0,22,478
147877,0,0,0,27,473
147955,0,0,0,24,476
147983,0,0,0,27,473
148087,0,0,0,12,488
148292,0,0,0,250,250
148292,0,0,0,30,470
148372,0,0,0,45,455
148372,0,0,0,18,482
148468,0,0,0,7,493
148468,0,0,0,5,495
148498,0,0,0,7,493
148612,0,0,0,18,482
148685,0,0,0,4,496
148685,0,0,0,2,498
148698,0,0,0,4,496
148849,0,0,0,18,482
148849,0,0,0,13,487
148912,0,0,0,40,460
148948,0,0,0,45,455
149234,0,0,0,42,458
149263,0,0,0,45,455
149329,0,0,0,34,466
149408,0,0,0,17,483
149514,0,0,0,28,472
149525,0,0,0,45,455
149542,0,0,0,35,465
149649,0,0,0,45,455
149742,0,0,0,33,467
149820,0,0,0,45,455
150033,0,0,0,40,460
150066,0,0,0,45,455
150336,0,0,0,28,472
150336,0,0,0,20,480
150442,0,0,0,28,472
150460,0,0,0,20,480
150564,0,0,0,28,472
150600,0,0,0,45,455
150739,0,0,0,280,220
150739,0,0,0,43,457
150739,0,0,0,4,496
150986,0,0,0,3,497
150986,0,0,0,0,500
151003,0,0,0,1,499
151015,0,0,0,4,496
151050,0,0,0,43,457
151050,0,0,0,5,495
151065,0,0,0,2,498
151119,0,0,0,5,495
151433,0,0,0,43,457
151433,0,0,0,14,486
151618,0,0,0,12,488
151639,0,0,0,14,486
151715,0,0,0,11,489
151715,0,0,0,1,499
151734,0,0,0,4,496
151760,0,0,0,224,276
151760,0,0,0,174,326
151760,0,0,0,139,361
151760,0,0,0,85,415
151760,0,0,0,57,443
151760,0,0,0,38,462
151760,0,0,0,20,480
151857,0,0,0,38,462
151857,0,0,0,10,490
151866,0,0,0,20,480
151947,0,0,0,49,451
151947,0,0,0,13,487
151969,0,0,0,32,468
152068,0,0,0,20,480
152156,0,0,0,70,430
152173,0,0,0,98,402
152209,0,0,0,89,411
152223,0,0,0,117,383
152232,0,0,0,129,371
152232,0,0,0,74,426
152279,0,0,0,61,439
152279,0,0,0,50,450
152279,0,0,0,59,441
152318,0,0,0,94,406
152340,0,0,0,148,352
152340,0,0,0,54,446
152378,0,0,0,36,464
152378,0,0,0,29,471
152390,0,0,0,40,460
152416,0,0,0,53,447
152455,0,0,0,89,411
152455,0,0,0,50,450
152469,0,0,0,44,456
152469,0,0,0,21,479
152501,0,0,0,28,472
152515,0,0,0,34,466
152588,0,0,0,33,467
152588,0,0,0,26,474
152598,0,0,0,27,473
152647,0,0,0,34,466
152669,0,0,0,52,448
152833,0,0,0,75,425
152891,0,0,0,69,431
152891,0,0,0,58,442
152990,0,0,0,64,436
153001,0,0,0,59,441
153001,0,0,0,41,459
153066,0,0,0,80,420
153066,0,0,0,42,458
153073,0,0,0,47,453
153077,0,0,0,58,442
153078,0,0,0,35,465
153078,0,0,0,31,469
153101,0,0,0,49,451
153101,0,0,0,18,482
153111,0,0,0,22,478
153129,0,0,0,77,423
153129,0,0,0,26,474
153138,0,0,0,23,477
153169,0,0,0,26,474
153337,0,0,0,57,443
153337,0,0,0,33,467
153400,0,0,0,15,485
153452,0,0,0,38,462
153509,0,0,0,36,464
153529,0,0,0,74,426
153529,0,0,0,35,465
153537,0,0,0,37,463
153538,0,0,0,88,412
153538,0,0,0,36,464
153569,0,0,0,54,446
153672,0,0,0,38,462
153711,0,0,0,132,368
153711,0,0,0,73,427
153736,0,0,0,97,403
153751,0,0,0,65,435
153751,0,0,0,63,437
153786,0,0,0,65,435
153798,0,0,0,104,396
153806,0,0,0,120,380
153806,0,0,0,76,424
154060,0,0,0,34,466
154172,0,0,0,86,414
154172,0,0,0,28,472
154285,0,0,0,23,477
154320,0,0,0,82,418
154320,0,0,0,31,469
154364,0,0,0,63,437
154382,0,0,0,68,432
154392,0,0,0,52,448
154469,0,0,0,49,451
154487,0,0,0,52,448
154506,0,0,0,31,469
154510,0,0,0,47,453
154624,0,0,0,91,409
154624,0,0,0,43,457
154630,0,0,0,64,436
154745,0,0,0,106,394
154745,0,0,0,66,434
154765,0,0,0,56,444
154914,0,0,0,66,434
154941,0,0,0,51,449
155094,0,0,0,43,457
155094,0,0,0,30,470
155094,0,0,0,23,477
155123,0,0,0,260,240
155123,0,0,0,78,422
155123,0,0,0,27,473
155164,0,0,0,67,433
155164,0,0,0,35,465
155199,0,0,0,50,450
155200,0,0,0,58,442
155227,0,0,0,65,435
155232,0,0,0,51,449
155232,0,0,0,39,461
155263,0,0,0,90,410
155263,0,0,0,32,468
155294,0,0,0,90,410
155294,0,0,0,37,463
155324,0,0,0,50,450
155328,0,0,0,46,454
155385,0,0,0,58,442
155391,0,0,0,62,438
155432,0,0,0,110,390
155432,0,0,0,67,433
155486,0,0,0,81,419
155506,0,0,0,78,422
155541,0,0,0,81,419
155594,0,0,0,73,427
155607,0,0,0,105,395
155700,0,0,0,113,387
155759,0,0,0,112,388
155774,0,0,0,113,387
155813,0,0,0,164,336
155868,0,0,0,162,338
155868,0,0,0,159,341
155868,0,0,0,156,344
155889,0,0,0,214,286
155893,0,0,0,216,284
155910,0,0,0,219,281
155918,0,0,0,173,327
155918,0,0,0,160,340
155926,0,0,0,163,337
155928,0,0,0,206,294
155993,0,0,0,259,241
156076,0,0,0,441,59
156083,0,0,0,439,61
156083,0,0,0,409,91
156083,0,0,0,398,102
156104,0,0,0,400,100
156175,0,0,0,413,87
156213,0,0,0,394,106
156213,0,0,0,374,126
156228,0,0,0,385,115
156268,0,0,0,370,130
156268,0,0,0,369,131
156281,0,0,0,370,130
156346,0,0,0,385,115
156397,0,0,0,368,132
156438,0,0,0,387,113
156447,0,0,0,372,128
156447,0,0,0,315,185
156447,0,0,0,314,186
156460,0,0,0,315,185
156496,0,0,0,335,165
156511,0,0,0,322,178
156511,0,0,0,318,182
156542,0,0,0,333,167
156576,0,0,0,337,163
156601,0,0,0,335,165
156601,0,0,0,320,180
156633,0,0,0,333,167
156633,0,0,0,350,150
156636,0,0,0,352,148
156682,0,0,0,382,118
156781,0,0,0,397,103
156812,0,0,0,443,57
157020,0,0,0,440,60
157057,0,0,0,443,57
157186,0,0,0,442,58
157206,0,0,0,443,57
157364,0,0,0,397,103
157539,0,0,0,454,46
157577,0,0,0,450,50
157622,0,0,0,397,103
157646,0,0,0,401,99
157767,0,0,0,383,117
157767,0,0,0,356,144
157895,0,0,0,402,98
157910,0,0,0,384,116
157910,0,0,0,359,141
157910,0,0,0,344,156
157933,0,0,0,362,138
158090,0,0,0,389,111
158090,0,0,0,351,149
158104,0,0,0,333,167
158104,0,0,0,314,186
158116,0,0,0,339,161
158146,0,0,0,354,146
158180,0,0,0,372,128
158203,0,0,0,344,156
158203,0,0,0,339,161
158226,0,0,0,358,142
158269,0,0,0,411,89
158279,0,0,0,416,84
158321,0,0,0,361,139
158321,0,0,0,314,186
158405,0,0,0,332,168
158461,0,0,0,360,140
158528,0,0,0,342,158
158577,0,0,0,329,171
158577,0,0,0,318,182
158622,0,0,0,308,192
158622,0,0,0,294,206
158694,0,0,0,308,192
158720,0,0,0,319,181
158723,0,0,0,357,143
158728,0,0,0,300,200
158759,0,0,0,347,153
158769,0,0,0,357,143
158774,0,0,0,353,147
158803,0,0,0,357,143
158829,0,0,0,370,130
158881,0,0,0,388,112
158935,0,0,0,369,131
158935,0,0,0,366,134
158935,0,0,0,354,146
158962,0,0,0,357,143
159052,0,0,0,376,124
159094,0,0,0,388,112
159139,0,0,0,368,132
159340,0,0,0,423,77
159459,0,0,0,480,20
159463,0,0,0,500,0
159463,0,0,0,8,492
159914,0,0,0,5,495
159962,0,0,0,8,492
160714,0,0,0,4,496
160773,0,0,0,8,492
161307,0,0,0,3,497
161348,0,0,0,8,492
162139,0,0,0,4,496
162209,0,0,0,8,492
162209,0,0,0,0,500
162260,0,0,0,8,492
162958,0,0,0,2,498
163027,0,0,0,8,492
163364,0,0,0,1,499
163424,0,0,0,8,492
164039,0,0,0,6,494
164062,0,0,0,8,492
164087,0,0,0,5,495
164107,0,0,0,8,492
164853,0,0,0,2,498
164902,0,0,0,8,492
165326,0,0,0,500,0
165326,0,0,0,71,429
165326,0,0,0,18,482
165326,0,0,0,6,494
165474,0,0,0,18,482
165474,0,0,0,1,499
165581,0,0,0,18,482
165581,0,0,0,6,494
165679,0,0,0,18,482
165679,0,0,0,8,492
165840,0,0,0,18,482
165840,0,0,0,1,499
165924,0,0,0,54,446
165924,0,0,0,17,483
165924,0,0,0,7,493
165928,0,0,0,24,476
165928,0,0,0,0,500
166027,0,0,0,10,490
166027,0,0,0,1,499
166065,0,0,0,25,475
166065,0,0,0,14,486
166065,0,0,0,2,498
166207,0,0,0,11,489
166207,0,0,0,2,498
166212,0,0,0,13,487
166212,0,0,0,3,497
166213,0,0,0,15,485
166213,0,0,0,1,499
166252,0,0,0,10,490
166346,0,0,0,20,480
166381,0,0,0,57,443
166381,0,0,0,17,483
166467,0,0,0,31,469
166467,0,0,0,1,499
166769,0,0,0,31,469
166769,0,0,0,11,489
166769,0,0,0,7,493
166791,0,0,0,11,489
166863,0,0,0,51,449
166863,0,0,0,32,468
166863,0,0,0,20,480
167095,0,0,0,32,468
167095,0,0,0,16,484
167132,0,0,0,36,464
167132,0,0,0,7,493
167141,0,0,0,26,474
167141,0,0,0,13,487
167312,0,0,0,26,474
167312,0,0,0,14,486
167333,0,0,0,30,470
167333,0,0,0,14,486
167374,0,0,0,26,474
167374,0,0,0,7,493
167497,0,0,0,23,477
167497,0,0,0,10,490
167592,0,0,0,29,471
167592,0,0,0,11,489
167620,0,0,0,24,476
167638,0,0,0,53,447
167638,0,0,0,4,496
167951,0,0,0,22,478
168077,0,0,0,13,487
168209,0,0,0,22,478
168209,0,0,0,5,495
168537,0,0,0,54,446
168537,0,0,0,8,492
168539,0,0,0,25,475
169438,0,0,0,71,429
169438,0,0,0,11,489
169740,0,0,0,71,429
169740,0,0,0,21,479
170222,0,0,0,71,429
170222,0,0,0,30,470
170222,0,0,0,6,494
170549,0,0,0,30,470
170549,0,0,0,23,477
170587,0,0,0,30,470
170670,0,0,0,10,490
170718,0,0,0,51,449
170718,0,0,0,20,480
170870,0,0,0,40,460
170870,0,0,0,9,491
170881,0,0,0,40,460
171196,0,0,0,71,429
171196,0,0,0,17,483
172038,0,0,0,71,429
172038,0,0,0,16,484
172047,0,0,0,1,499
172293,0,0,0,16,484
172293,0,0,0,3,497
172389,0,0,0,16,484
172436,0,0,0,71,429
172436,0,0,0,24,476
172635,0,0,0,9,491
172710,0,0,0,438,62
172710,0,0,0,408,92
172710,0,0,0,380,120
172710,0,0,0,334,166
172866,0,0,0,349,151
172866,0,0,0,66,434
172866,0,0,0,30,470
172929,0,0,0,58,442
173090,0,0,0,88,412
173284,0,0,0,135,365
173317,0,0,0,171,329
173328,0,0,0,217,283
173794,0,0,0,202,298
174077,0,0,0,217,283
175715,0,0,0,184,316
175715,0,0,0,182,318
175745,0,0,0,184,316
176218,0,0,0,217,283
177042,0,0,0,500,0
177042,0,0,0,64,436
177188,0,0,0,57,443
177283,0,0,0,64,436
178443,0,0,0,37,463
178678,0,0,0,21,479
178678,0,0,0,17,483
178678,0,0,0,0,500
178747,0,0,0,4,496
178912,0,0,0,21,479
178920,0,0,0,37,463
178925,0,0,0,64,436
180250,0,0,0,500,0
180250,0,0,0,173,327
181241,0,0,0,122,378
181241,0,0,0,115,385
181290,0,0,0,122,378
182011,0,0,0,76,424
182011,0,0,0,70,430
182036,0,0,0,397,103
182077,0,0,0,448,52
182081,0,0,0,454,46
182731,0,0,0,500,0
182731,0,0,0,37,463
185556,0,0,0,27,473
185745,0,0,0,37,463
186019,0,0,0,4,496
186489,0,0,0,2,498
186519,0,0,0,4,496
186671,0,0,0,37,463
186671,0,0,0,5,495
187267,0,0,0,468,32
187267,0,0,0,425,75
187267,0,0,0,418,82
187267,0,0,0,406,94
187267,0,0,0,394,106
187267,0,0,0,366,134
187293,0,0,0,398,102
187307,0,0,0,405,95
187339,0,0,0,417,83
187357,0,0,0,410,90
187357,0,0,0,363,137
187357,0,0,0,318,182
187473,0,0,0,325,175
187498,0,0,0,337,163
187593,0,0,0,382,118
187606,0,0,0,425,75
187747,0,0,0,453,47
187992,0,0,0,500,0
187992,0,0,0,3,497
189343,0,0,0,1,499
189361,0,0,0,3,497
191484,0,0,0,2,498
191499,0,0,0,3,497
195463,0,0,0,1,499
195486,0,0,0,3,497
197522,0,0,0,500,0
197522,0,0,0,493,7
197522,0,0,0,478,22
197522,0,0,0,473,27
197522,0,0,0,454,46
197522,0,0,0,441,59
197522,0,0,0,424,76
197522,0,0,0,414,86
197522,0,0,0,395,105
197522,0,0,0,391,109
197522,0,0,0,378,122
197522,0,0,0,374,126
197522,0,0,0,365,135
197522,0,0,0,335,165
197522,0,0,0,293,207
197522,0,0,0,269,231
197522,0,0,0,262,238
197522,0,0,0,249,251
197561,0,0,0,256,244
197571,0,0,0,261,239
197589,0,0,0,265,235
197600,0,0,0,269,231
197604,0,0,0,279,221
197624,0,0,0,286,214
197625,0,0,0,305,195
197654,0,0,0,324,176
197683,0,0,0,341,159
197699,0,0,0,356,144
197700,0,0,0,365,135
197700,0,0,0,378,122
197709,0,0,0,391,109
197725,0,0,0,404,96
197911,0,0,0,428,72
197984,0,0,0,458,42
198130,0,0,0,500,0
198290,0,0,0,492,8
198290,0,0,0,487,13
198374,0,0,0,492,8
198389,0,0,0,463,37
198392,0,0,0,471,29
198613,0,0,0,451,49
