time,energy,event_type,wattmin,epower
1493743.279268,191184956503.626445,s,125000.000000,NA
1493896.000000,191204693067.379925,s,125000.000000,129233.035714
1494088.004258,191229547847.149886,e,125000.000000,129449.107143
1494297.000000,191256557001.335676,s,125000.000000,129233.035714
1494368.320349,191265776748.443619,e,125000.000000,129272.321429
1494454.000000,191276849389.813688,s,125000.000000,129233.035714
1494454.000000,191276849389.813688,s,125000.000000,NA
1494613.924834,191297598637.500661,e,125000.000000,129743.750000
1494613.924834,191297598637.500661,s,125000.000000,NA
1494732.000000,191312925110.314543,s,125000.000000,129802.678571
1494810.000000,191323055081.743127,s,125000.000000,129871.428572
1494830.411508,191325706755.285984,e,125000.000000,129910.714286
1494844.968296,191327596837.230696,e,125000.000000,129841.964286
1494923.966306,191337850990.616909,e,125000.000000,129802.678571
1494923.966306,191337850990.616909,s,125000.000000,NA
1494954.663289,191341835541.210427,e,125000.000000,129802.678571
1494954.663289,191341835541.210427,s,125000.000000,NA
1494987.000000,191346026581.041972,s,125000.000000,129606.250000
1495099.219717,191360577570.722613,e,125000.000000,129665.178571
1495149.000000,191367029406.489582,s,125000.000000,129606.250000
1495162.427293,191368769931.282228,e,125000.000000,129625.892856
1495173.004307,191370138908.598868,e,125000.000000,129429.464287
1495173.004307,191370138908.598868,s,125000.000000,NA
1495282.383858,191384328073.185062,e,125000.000000,129724.107143
1495328.000000,191390237522.192217,s,125000.000000,129547.321429
1495360.315159,191394434655.483416,e,125000.000000,129881.250000
1495451.000000,191406184414.992294,s,125000.000000,129566.964286
1495803.000000,191451895700.706575,s,125000.000000,129861.607143
1495822.720425,191454457207.819021,e,125000.000000,129891.071429
1495856.214796,191458806840.697273,e,125000.000000,129861.607143
1495856.214796,191458806840.697273,s,125000.000000,NA
1495894.696712,191463793203.704250,e,125000.000000,129576.785714
1495939.844440,191469629998.657018,e,125000.000000,129282.142857
1495939.844440,191469629998.691586,s,125000.000000,129217.392515
1496007.000000,191478341034.188740,s,125000.000000,129714.285714
1496225.702751,191506744272.845606,e,125000.000000,129871.428571
1496279.000000,191513657687.478113,s,125000.000000,129714.285714
1496295.518262,191515802613.324707,e,125000.000000,129851.785714
1496295.518262,191515802613.324707,s,125000.000000,NA
1496414.000000,191531180696.589990,s,125000.000000,129792.857143
1496469.107905,191538335474.011775,e,125000.000000,129832.142857
1496470.085244,191538462325.598548,e,125000.000000,129792.857131
1496470.085244,191538462325.605714,s,125000.000000,129879.493671
1496526.714477,191545814620.254849,e,125000.000000,129832.142857
1496526.714477,191545814620.274413,s,125000.000000,129469.337442
1496710.669150,191569679782.724733,e,125000.000000,129733.928571
1496710.669150,191569679782.724733,s,125000.000000,NA
1496741.000000,191573612637.763260,s,125000.000000,129665.178572
1496829.081168,191585050999.737531,e,125000.000000,129861.607143
1496829.081168,191585050999.798600,s,125000.000000,129526.392099
1496829.081168,191585050999.798600,s,125000.000000,NA
1496870.925520,191590482097.802485,e,125000.000000,129792.857143
1496943.663179,191599915068.061250,e,125000.000000,129684.821428
1496954.930901,191601374992.623643,e,125000.000000,129566.964286
1496954.930901,191601374992.652416,s,125000.000000,129403.576963
1497073.296863,191616746186.674337,e,125000.000000,129861.607143
1497073.296863,191616746186.708664,s,125000.000000,129666.138962
1497114.948943,191622149874.731101,e,125000.000000,129733.928572
1497193.747432,191632367294.857201,e,125000.000000,129665.178571
1497193.747432,191632367294.857201,s,125000.000000,NA
1497204.000000,191633696897.277867,s,125000.000000,129684.821428
1497204.000000,191633696897.277867,s,125000.000000,NA
1497222.804405,191636138498.191015,e,125000.000000,129841.964286
1497243.000000,191638760337.185819,s,125000.000000,129822.321428
1497276.744332,191643142430.366309,e,125000.000000,129861.607143
1497312.945069,191647842094.121209,e,125000.000000,129822.321428
1497325.000000,191649405435.660175,s,125000.000000,129684.821429
1497325.000000,191649405435.660175,s,125000.000000,NA
1497426.101800,191662538649.778338,e,125000.000000,129900.892857
1497588.633366,191683640471.252977,e,125000.000000,129832.142857
1497588.633366,191683640471.252977,s,125000.000000,NA
1497614.000000,191686933377.421455,s,125000.000000,129812.499999
1497678.706265,191695336872.554315,e,125000.000000,129871.428571
1497756.394818,191705421817.793944,e,125000.000000,129812.500000
1497852.000000,191717820358.736194,s,125000.000000,129684.821429
1497920.394477,191726699488.577759,e,125000.000000,129822.321429
1497920.394477,191726699488.577759,s,125000.000000,NA
1497984.000000,191734955655.770561,s,125000.000000,129802.678571
1498026.045541,191740416170.305630,e,125000.000000,129871.428572
1498099.190658,191749910602.339817,e,125000.000000,129802.678571
1498099.190658,191749910602.356326,s,125000.000000,129626.325411
1498411.511074,191790481303.292089,e,125000.000000,129900.892857
1498411.511074,191790481303.292089,s,125000.000000,NA
1498411.511074,191790481303.292089,s,125000.000000,NA
1498416.977007,191791191279.149582,e,125000.000000,129891.071429
1498416.977007,191791191279.149582,s,125000.000000,NA
1498416.977007,191791191279.149582,s,125000.000000,NA
1498425.000000,191792233079.113763,s,125000.000000,129851.785713
1498442.393637,191794491844.830559,e,125000.000000,129861.607143
1498487.222467,191800312948.357510,e,125000.000000,129851.785715
1498487.222467,191800312948.395608,s,125000.000000,129759.517843
1498487.222467,191800312948.395608,s,125000.000000,NA
1498499.631460,191801924278.274967,e,125000.000000,129851.785714
1498499.631460,191801924278.295562,s,125000.000000,129701.161290
1498542.872543,191807540059.495483,e,125000.000000,129871.428572
1498542.872543,191807540059.517730,s,125000.000000,129825.391304
1498575.029468,191811716325.351374,e,125000.000000,129871.428572
1498575.029468,191811716325.351374,s,125000.000000,NA
1498578.873531,191812215559.244709,e,125000.000000,129871.428569
1498578.873531,191812215559.259265,s,125000.000000,129705.958506
1498632.052173,191819120378.604973,e,125000.000000,129841.964286
1498643.282803,191820578034.095890,e,125000.000000,129792.857142
1498643.282803,191820578034.149788,s,125000.000000,129758.995516
1498681.002842,191825474566.727133,e,125000.000000,129812.500000
1498707.883720,191828960344.631301,e,125000.000000,129675.000000
1498707.883720,191828960344.631301,s,125000.000000,NA
1498728.309973,191831613331.814755,e,125000.000000,129881.249999
1498740.000000,191833128432.401297,s,125000.000000,129606.250000
1498740.000000,191833128432.401297,s,125000.000000,NA
1498748.511314,191834233558.068839,e,125000.000000,129841.964287
1498764.385402,191836293277.681577,e,125000.000000,129753.571428
1498867.733526,191849699005.870348,e,125000.000000,129714.285714
1498867.733526,191849699005.870348,s,125000.000000,NA
1498991.535774,191865762789.626857,e,125000.000000,129753.571428
1498991.535774,191865762789.654230,s,125000.000000,129620.110254
1499355.856156,191913088332.518583,e,125000.000000,129900.892857
1499355.856156,191913088332.561954,s,125000.000000,129536.356050
1499355.856156,191913088332.561954,s,125000.000000,NA
1499355.856156,191913088332.561954,s,125000.000000,NA
1499469.100935,191927800042.723222,e,125000.000000,129910.714286
1499546.054175,191937788779.431491,e,125000.000000,129802.678571
1499546.054175,191937788779.431491,s,125000.000000,NA
1499585.840776,191942955140.615442,e,125000.000000,129851.785714
1499631.263975,191948848070.555520,e,125000.000000,129733.928571
1499631.263975,191948848070.609620,s,125000.000000,129592.539877
1499660.363438,191952626687.834908,e,125000.000000,129851.785714
1499660.363438,191952626687.843464,s,125000.000000,129396.281690
1499897.061147,191983376256.340466,e,125000.000000,129910.714286
1499897.061147,191983376256.340466,s,125000.000000,NA
1499897.061147,191983376256.340466,s,125000.000000,NA
1500024.151164,191999886611.131571,e,125000.000000,129910.714286
1500024.151164,191999886611.176432,s,125000.000000,129748.902357
1500024.151164,191999886611.176432,s,125000.000000,NA
1500036.488958,192001489422.766954,e,125000.000000,129910.714286
1500074.111670,192006376277.219005,e,125000.000000,129891.071428
1500074.111670,192006376277.219005,s,125000.000000,NA
1500074.111670,192006376277.219005,s,125000.000000,NA
1500074.111670,192006376277.219005,s,125000.000000,NA
1500074.111670,192006376277.219005,s,125000.000000,NA
1500074.111670,192006376277.219005,s,125000.000000,NA
1500074.111670,192006376277.219005,s,125000.000000,NA
1500074.111670,192006376277.219005,s,125000.000000,NA
1500107.817130,192010754315.547372,e,125000.000000,129891.071428
1500107.817130,192010754315.547372,s,125000.000000,NA
1500126.101137,192013128885.630053,e,125000.000000,129871.428572
1500195.775676,192022175564.617365,e,125000.000000,129841.964286
1500195.775676,192022175564.617365,s,125000.000000,NA
1500268.734854,192031644428.213426,e,125000.000000,129783.035714
1500268.734854,192031644428.213426,s,125000.000000,NA
1500271.811755,192032043757.781984,e,125000.000000,129783.035711
1500281.315881,192033276765.388058,e,125000.000000,129733.928573
1500281.315881,192033276765.388058,s,125000.000000,NA
1500390.237333,192047421480.131378,e,125000.000000,129861.607143
1500390.237333,192047421480.174295,s,125000.000000,129352.757895
1500471.125650,192057921000.418394,e,125000.000000,129802.678572
1500471.125650,192057921000.418394,s,125000.000000,NA
1500477.000000,192058683506.750901,s,125000.000000,129802.678569
1500480.008564,192059074203.655422,e,125000.000000,129861.607140
1500480.008564,192059074203.706919,s,125000.000000,129343.476023
1500540.153503,192066881177.878725,e,125000.000000,129802.678571
1500563.751937,192069942927.231900,e,125000.000000,129743.750000
1500563.751937,192069942927.231900,s,125000.000000,NA
1500667.000000,192083340746.173728,s,125000.000000,129763.392857
1500677.194997,192084663883.812047,e,125000.000000,129783.035715
1500677.194997,192084663883.833482,s,125000.000000,129660.033803
1500681.245378,192085189554.636756,e,125000.000000,129783.035713
1500707.956803,192088655719.657378,e,125000.000000,129763.392857
1500707.956803,192088655719.711420,s,125000.000000,129524.428571
1500757.366519,192095063409.933154,e,125000.000000,129684.821429
1500757.366519,192095063409.933154,s,125000.000000,NA
1500891.050224,192112404096.164843,e,125000.000000,129714.285714
1500891.050224,192112404096.213240,s,125000.000000,129268.855721
1500965.316521,192122039684.022995,e,125000.000000,129743.750000
1500965.316521,192122039684.084519,s,125000.000000,129529.976471
1500992.147403,192125520823.378857,e,125000.000000,129743.750000
1500992.147403,192125520823.378857,s,125000.000000,NA
1501028.259558,192130209341.861017,e,125000.000000,129832.142857
1501028.259558,192130209341.861017,s,125000.000000,NA
1501059.812336,192134305286.788843,e,125000.000000,129812.500000
1501059.812336,192134305286.791965,s,125000.000000,130207.067961
1501123.000000,192142501008.900551,s,125000.000000,129704.464286
1501158.012176,192147043619.936587,e,125000.000000,129743.750000
1501180.159910,192149915627.268992,e,125000.000000,129675.000000
1501201.000000,192152617247.269839,s,125000.000000,129635.714286
1501201.000000,192152617247.269839,s,125000.000000,NA
1501201.000000,192152617247.269839,s,125000.000000,NA
1501205.900894,192153253925.924421,e,125000.000000,129910.714288
1501205.900894,192153253925.924421,s,125000.000000,NA
1501219.374079,192155002119.795040,e,125000.000000,129753.571429
1501219.471553,192155014721.466559,e,125000.000000,129282.142886
1501227.563906,192156057500.651398,e,125000.000000,128859.821427
1501258.351609,192160023588.922354,e,125000.000000,128820.535714
1501274.170774,192162058470.264884,e,125000.000000,128633.928572
1501288.000000,192163836563.059980,s,125000.000000,128575.000000
1501288.000000,192163836563.059980,s,125000.000000,NA
1501288.000000,192163836563.059980,s,125000.000000,NA
1501367.092591,192174043179.499318,e,125000.000000,129046.428572
1501372.000000,192174674053.171802,s,125000.000000,128555.357142
1501397.471099,192177953252.484235,e,125000.000000,128741.964286
1501398.844124,192178129843.152004,e,125000.000000,128614.285709
1501418.698273,192180680445.371944,e,125000.000000,128466.964286
1501492.236623,192189968798.612611,e,125000.000000,126306.250000
1501499.927102,192190938719.026811,e,125000.000000,126119.642856
1501566.000000,192199260128.608173,s,125000.000000,125942.857143
1501581.261338,192201183983.758966,e,125000.000000,126060.714285
1501581.261338,192201183983.777360,s,125000.000000,125803.617834
1501655.502916,192210631887.445247,e,125000.000000,127258.928571
1501687.381057,192214679899.083689,e,125000.000000,126983.928571
1501690.541200,192215080813.938037,e,125000.000000,126866.071429
1501690.541200,192215080813.956360,s,125000.000000,126318.536116
1501728.000000,192219925775.282787,s,125000.000000,129341.071429
1501728.000000,192219925775.282787,s,125000.000000,NA
1501782.950885,192227046674.036331,e,125000.000000,129586.607143
1501810.000000,192230550283.102803,s,125000.000000,129527.678572
1501810.000000,192230550283.102803,s,125000.000000,NA
1501810.000000,192230550283.102803,s,125000.000000,NA
1501810.000000,192230550283.102803,s,125000.000000,NA
1501859.842466,192237019968.656937,e,125000.000000,129802.678571
1501888.927907,192240794479.869664,e,125000.000000,129773.214286
1501893.073596,192241332316.379386,e,125000.000000,129733.928572
1501897.625321,192241922561.387409,e,125000.000000,129675.000000
1501958.727005,192249834520.129579,e,125000.000000,129488.392857
1501987.000000,192253491379.651512,s,125000.000000,129341.071429
1501987.000000,192253491379.651512,s,125000.000000,NA
1502009.840031,192256450020.193206,e,125000.000000,129537.500000
1502024.000000,192258283849.938142,s,125000.000000,129508.035715
1502056.607015,192262508641.924448,e,125000.000000,129566.964286
